id, timestamp, demand, frequency, coal, nuclear, ccgt, wind, french_ict, dutch_ict, irish_ict, ew_ict, pumped, hydro, oil, ocgt, other
431204, 2015-07-06 09:30:57, 34061, 50.040001, 6845, 7761, 13904, 1120, 2000, 982, 28, -254, 586, 388, 0, 0, 458
431205, 2015-07-06 09:35:04, 34061, 49.980999, 6845, 7761, 13904, 1120, 2000, 982, 28, -254, 586, 388, 0, 0, 458
431206, 2015-07-06 09:40:02, 33941, 49.985001, 6852, 7761, 13937, 1128, 2000, 982, 28, -254, 405, 387, 0, 0, 459
431207, 2015-07-06 09:45:03, 33935, 50.058998, 6889, 7758, 14018, 1117, 2000, 982, 28, -254, 302, 388, 0, 0, 458
431208, 2015-07-06 09:50:07, 34077, 50.091999, 6997, 7749, 14112, 1107, 2000, 982, 28, -254, 288, 388, 0, 0, 458
431209, 2015-07-06 09:55:03, 34073, 50.113998, 6987, 7743, 14140, 1085, 2000, 982, 28, -254, 288, 403, 0, 0, 457
431210, 2015-07-06 10:00:02, 34087, 50.055, 6961, 7745, 14217, 1035, 2000, 982, 28, -254, 288, 445, 0, 0, 459
431211, 2015-07-06 10:05:02, 34169, 50.067001, 6981, 7751, 14255, 1044, 1998, 978, -16, -216, 288, 437, 0, 0, 457
431212, 2015-07-06 10:10:02, 34260, 50.078999, 7042, 7752, 14257, 1048, 1998, 978, -16, -216, 288, 436, 0, 0, 458
431213, 2015-07-06 10:15:02, 34299, 50.095001, 7064, 7743, 14277, 1051, 1998, 978, -16, -216, 289, 411, 0, 0, 458
431214, 2015-07-06 10:20:03, 34274, 50.060001, 7048, 7743, 14267, 1076, 1998, 978, -16, -216, 289, 378, 0, 0, 458
431215, 2015-07-06 10:25:02, 34371, 50.118999, 7069, 7747, 14245, 1152, 1998, 978, -16, -216, 289, 378, 0, 0, 457
431216, 2015-07-06 10:30:01, 34401, 50.115002, 7057, 7741, 14234, 1225, 1998, 978, -16, -216, 289, 378, 0, 0, 457
431217, 2015-07-06 10:35:01, 34379, 50.084, 7039, 7744, 14177, 1258, 1998, 956, 62, -274, 289, 379, 0, 0, 458
431218, 2015-07-06 10:40:02, 34391, 50.153999, 7049, 7744, 14131, 1315, 1998, 956, 62, -274, 289, 379, 0, 0, 458
431219, 2015-07-06 10:45:02, 34409, 50.087002, 7056, 7745, 14109, 1369, 1998, 956, 62, -274, 289, 383, 0, 0, 457
431220, 2015-07-06 10:50:02, 34376, 50.094002, 7072, 7753, 13946, 1465, 1998, 956, 62, -274, 289, 389, 0, 0, 457
431221, 2015-07-06 10:55:01, 34351, 50.073002, 7047, 7752, 13818, 1571, 1998, 956, 62, -274, 288, 392, 0, 0, 458
431222, 2015-07-06 11:00:01, 34465, 50.095001, 7068, 7745, 13838, 1630, 1998, 956, 62, -274, 287, 392, 0, 0, 458
431223, 2015-07-06 11:05:03, 34516, 50.062, 7108, 7753, 13777, 1715, 1998, 950, 74, -302, 289, 392, 0, 0, 457
431224, 2015-07-06 11:10:02, 34483, 50.096001, 7120, 7764, 13783, 1746, 1998, 950, 74, -302, 289, 394, 0, 0, 458
431225, 2015-07-06 11:15:02, 34471, 50.064999, 7121, 7760, 13784, 1770, 1998, 950, 74, -302, 289, 395, 0, 0, 457
431226, 2015-07-06 11:20:03, 34418, 49.956001, 7103, 7760, 13773, 1755, 1998, 950, 74, -302, 289, 394, 0, 0, 457
431227, 2015-07-06 11:25:01, 34311, 49.939999, 7096, 7756, 13662, 1677, 1998, 950, 74, -302, 322, 397, 0, 0, 457
431228, 2015-07-06 11:30:02, 34373, 49.907001, 7109, 7747, 13595, 1707, 1998, 950, 74, -302, 379, 396, 0, 0, 458
431229, 2015-07-06 11:35:03, 34440, 49.939999, 7143, 7742, 13597, 1734, 1998, 858, 80, -282, 385, 398, 0, 0, 458
431230, 2015-07-06 11:40:02, 34365, 50.011002, 7161, 7741, 13569, 1724, 1998, 858, 80, -282, 370, 370, 0, 0, 456
431231, 2015-07-06 11:45:03, 34324, 50.016998, 7066, 7743, 13689, 1747, 1998, 858, 80, -282, 314, 360, 0, 0, 457
431232, 2015-07-06 11:50:01, 34313, 50.004002, 7023, 7745, 13756, 1751, 1998, 858, 80, -282, 291, 360, 0, 0, 456
431233, 2015-07-06 11:55:01, 34306, 50.029999, 7029, 7745, 13698, 1792, 1998, 858, 80, -282, 295, 360, 0, 0, 457
431234, 2015-07-06 12:00:02, 34276, 50.112999, 6951, 7750, 13693, 1847, 1998, 858, 80, -282, 293, 356, 0, 0, 456
431235, 2015-07-06 12:05:02, 34261, 49.959999, 6848, 7753, 13854, 1853, 1998, 860, 76, -302, 291, 320, 0, 0, 456
431236, 2015-07-06 12:10:02, 34186, 49.993, 6763, 7748, 14085, 1885, 1998, 860, 76, -302, 340, 286, 0, 0, 457
431237, 2015-07-06 12:15:04, 34157, 50.043999, 6759, 7748, 14181, 1864, 1998, 860, 76, -302, 320, 284, 0, 0, 455
431238, 2015-07-06 12:20:01, 34066, 50.089001, 6702, 7749, 14238, 1830, 1998, 860, 76, -302, 291, 284, 0, 0, 452
431239, 2015-07-06 12:25:03, 33977, 50.124001, 6680, 7754, 14170, 1850, 1998, 860, 76, -302, 291, 283, 0, 0, 451
431240, 2015-07-06 12:30:01, 33877, 50.130001, 6658, 7757, 14075, 1877, 1998, 860, 76, -302, 291, 283, 0, 0, 444
431241, 2015-07-06 12:35:02, 33852, 50.053001, 6647, 7757, 14052, 1905, 1990, 454, 82, -288, 291, 275, 0, 0, 444
431242, 2015-07-06 12:40:01, 33851, 49.983002, 6655, 7756, 14002, 1933, 1990, 454, 82, -288, 291, 267, 0, 0, 445
431243, 2015-07-06 12:45:03, 33850, 50.028999, 6672, 7754, 13972, 1886, 1990, 454, 82, -288, 312, 267, 0, 0, 447
431244, 2015-07-06 12:50:02, 33801, 49.948002, 6674, 7753, 13874, 1925, 1990, 454, 82, -288, 313, 266, 0, 0, 452
431245, 2015-07-06 12:55:01, 33856, 49.979, 6672, 7748, 13875, 1947, 1990, 454, 82, -288, 334, 267, 0, 0, 457
431246, 2015-07-06 13:00:01, 33778, 49.995998, 6659, 7749, 13817, 1996, 1990, 454, 82, -288, 298, 267, 0, 0, 457
431247, 2015-07-06 13:05:03, 33789, 49.908001, 6698, 7747, 13816, 1995, 1990, 460, 80, -282, 300, 267, 0, 0, 457
431248, 2015-07-06 13:10:02, 33762, 49.928001, 6716, 7749, 13924, 2003, 1990, 460, 80, -282, 373, 267, 0, 0, 453
431249, 2015-07-06 13:15:02, 33742, 49.993999, 6693, 7740, 13980, 1984, 1990, 460, 80, -282, 382, 267, 0, 0, 443
431250, 2015-07-06 13:20:04, 33819, 50.056, 6770, 7745, 14056, 2016, 1990, 460, 80, -282, 310, 266, 0, 0, 438
431251, 2015-07-06 13:25:02, 33879, 50.036999, 6774, 7741, 14060, 2112, 1990, 460, 80, -282, 294, 266, 0, 0, 427
431252, 2015-07-06 13:30:02, 33853, 50.014, 6714, 7747, 14070, 2153, 1990, 460, 80, -282, 291, 266, 0, 0, 415
431253, 2015-07-06 13:35:05, 33814, 50.074001, 6650, 7754, 14045, 2166, 1898, 272, 60, -334, 291, 267, 0, 0, 427
431254, 2015-07-06 13:40:02, 33764, 50.070999, 6650, 7748, 13985, 2173, 1898, 272, 60, -334, 291, 267, 0, 0, 438
431255, 2015-07-06 13:45:03, 33772, 50.028, 6623, 7742, 13964, 2241, 1898, 272, 60, -334, 291, 266, 0, 0, 437
431256, 2015-07-06 13:50:02, 33805, 50.047001, 6621, 7750, 13911, 2321, 1898, 272, 60, -334, 291, 266, 0, 0, 438
431257, 2015-07-06 13:55:01, 33733, 50.068001, 6627, 7752, 13804, 2330, 1898, 272, 60, -334, 291, 267, 0, 0, 433
431258, 2015-07-06 14:00:02, 33672, 50.080002, 6576, 7757, 13824, 2304, 1898, 272, 60, -334, 290, 266, 0, 0, 435
431259, 2015-07-06 14:05:02, 33467, 50.028, 6539, 7753, 13880, 2321, 1900, 232, 60, -334, 198, 276, 0, 0, 434
431260, 2015-07-06 14:10:01, 33421, 50.061001, 6484, 7749, 13952, 2347, 1900, 232, 60, -334, 231, 285, 0, 0, 438
431261, 2015-07-06 14:15:02, 33421, 49.990002, 6439, 7748, 13907, 2400, 1900, 232, 60, -334, 290, 285, 0, 0, 438
431262, 2015-07-06 14:20:03, 33399, 50.030998, 6402, 7748, 13817, 2494, 1900, 232, 60, -334, 292, 285, 0, 0, 438
431263, 2015-07-06 14:25:02, 33466, 50.066002, 6377, 7755, 13813, 2579, 1900, 232, 60, -334, 291, 284, 0, 0, 441
431264, 2015-07-06 14:30:02, 33488, 50.036999, 6359, 7754, 13846, 2593, 1900, 232, 60, -334, 291, 284, 0, 0, 452
431265, 2015-07-06 14:35:02, 33469, 49.978001, 6380, 7756, 13831, 2588, 1552, 308, 54, -370, 292, 301, 0, 0, 453
431266, 2015-07-06 14:40:02, 33544, 50.027, 6373, 7758, 13900, 2602, 1552, 308, 54, -370, 309, 308, 0, 0, 453
431267, 2015-07-06 14:45:02, 33647, 49.946999, 6323, 7759, 14055, 2613, 1552, 308, 54, -370, 300, 307, 0, 0, 455
431268, 2015-07-06 14:50:02, 33826, 49.966999, 6355, 7757, 14141, 2645, 1552, 308, 54, -370, 321, 308, 0, 0, 458
431269, 2015-07-06 14:55:02, 34014, 49.932999, 6372, 7759, 14177, 2700, 1552, 308, 54, -370, 385, 307, 0, 0, 458
431270, 2015-07-06 15:00:02, 34130, 49.93, 6397, 7760, 14186, 2713, 1552, 308, 54, -370, 455, 307, 0, 0, 456
431271, 2015-07-06 15:05:06, 34221, 49.980999, 6343, 7754, 13860, 2745, 1550, 380, -86, -334, 405, 308, 0, 0, 453
431272, 2015-07-06 15:10:02, 34380, 49.978001, 6331, 7752, 13484, 2777, 1550, 380, -86, -334, 299, 308, 0, 0, 452
431273, 2015-07-06 15:15:02, 34368, 49.91, 6341, 7760, 13422, 2788, 1550, 380, -86, -334, 298, 307, 0, 0, 451
431274, 2015-07-06 15:20:02, 34475, 49.945999, 6374, 7753, 13466, 2749, 1550, 380, -86, -334, 350, 307, 0, 0, 452
431275, 2015-07-06 15:25:02, 34674, 49.974998, 6366, 7747, 13561, 2744, 1550, 380, -86, -334, 470, 308, 0, 0, 452
431276, 2015-07-06 15:30:01, 34827, 50.063999, 6395, 7748, 13713, 2748, 1550, 380, -86, -334, 447, 307, 0, 0, 452
431277, 2015-07-06 15:35:02, 35017, 50.127998, 6384, 7759, 14076, 2758, 1998, 1006, -92, -316, 297, 307, 0, 0, 452
431278, 2015-07-06 15:40:02, 35112, 49.993999, 6351, 7776, 14215, 2793, 1998, 1006, -92, -316, 285, 307, 0, 0, 452
431279, 2015-07-06 15:45:02, 35239, 49.889999, 6461, 7773, 14111, 2850, 1998, 1006, -92, -316, 297, 309, 0, 0, 451
431280, 2015-07-06 15:50:01, 35333, 49.999001, 6480, 7769, 14079, 2837, 1998, 1006, -92, -316, 377, 309, 0, 0, 452
431281, 2015-07-06 15:55:02, 35473, 50.049, 6415, 7764, 14127, 2824, 1998, 1006, -92, -316, 564, 309, 0, 0, 452
431282, 2015-07-06 16:00:02, 35552, 50.027, 6251, 7766, 14392, 2836, 1998, 1006, -92, -316, 545, 310, 0, 0, 451
431283, 2015-07-06 16:05:02, 35659, 50.112, 6335, 7780, 14567, 2882, 1998, 992, -18, -332, 320, 349, 0, 0, 451
431284, 2015-07-06 16:10:03, 35644, 50.026001, 6314, 7779, 14507, 2897, 1998, 992, -18, -332, 286, 432, 0, 0, 451
431285, 2015-07-06 16:15:02, 35608, 49.896, 6345, 7782, 14414, 2877, 1998, 992, -18, -332, 293, 445, 0, 0, 451
431286, 2015-07-06 16:20:24, 35757, 50.037998, 6358, 7781, 14396, 2864, 1998, 992, -18, -332, 433, 445, 0, 0, 451
431287, 2015-07-06 16:25:02, 35757, 49.969002, 6358, 7781, 14396, 2864, 1998, 992, -18, -332, 433, 445, 0, 0, 451
431288, 2015-07-06 16:30:02, 35731, 50.013, 6372, 7790, 14475, 2846, 1998, 992, -18, -332, 335, 447, 0, 0, 451
431289, 2015-07-06 16:35:02, 35722, 49.979, 6375, 7783, 14440, 2824, 1998, 1002, 12, -286, 306, 537, 0, 0, 451
431290, 2015-07-06 16:40:02, 35737, 50.009998, 6388, 7770, 14362, 2839, 1998, 1002, 12, -286, 324, 597, 0, 0, 444
431291, 2015-07-06 16:45:02, 35590, 50.011002, 6384, 7765, 14275, 2844, 1998, 1002, 12, -286, 306, 595, 0, 0, 417
431292, 2015-07-06 16:50:02, 35545, 49.956001, 6391, 7767, 14237, 2848, 1998, 1002, 12, -286, 294, 597, 0, 0, 417
431293, 2015-07-06 16:55:03, 35523, 49.929001, 6412, 7769, 14135, 2838, 1998, 1002, 12, -286, 360, 570, 0, 0, 417
431294, 2015-07-06 17:00:03, 35579, 49.862, 6415, 7764, 14086, 2772, 1998, 1002, 12, -286, 565, 537, 0, 0, 417
431295, 2015-07-06 17:05:02, 35641, 49.945, 6430, 7766, 14117, 2750, 1998, 1020, -32, -276, 573, 538, 0, 0, 418
431296, 2015-07-06 17:10:01, 35725, 49.988998, 6422, 7768, 14149, 2659, 1998, 1020, -32, -276, 692, 583, 0, 0, 416
431297, 2015-07-06 17:15:01, 35809, 50.082001, 6401, 7777, 14404, 2633, 1998, 1020, -32, -276, 557, 596, 0, 0, 426
431298, 2015-07-06 17:20:04, 35779, 50.083, 6364, 7781, 14547, 2663, 1998, 1020, -32, -276, 413, 595, 0, 0, 452
431299, 2015-07-06 17:25:02, 35663, 50.035, 6351, 7777, 14594, 2682, 1998, 1020, -32, -276, 289, 557, 0, 0, 452
431300, 2015-07-06 17:30:01, 35606, 50.168999, 6284, 7773, 14610, 2691, 1998, 1020, -32, -276, 289, 536, 0, 0, 452
431301, 2015-07-06 17:35:01, 35517, 49.976002, 6262, 7770, 14578, 2678, 1998, 984, -44, -300, 289, 539, 0, 0, 451
431302, 2015-07-06 17:40:02, 35446, 49.941002, 6216, 7774, 14478, 2653, 1998, 984, -44, -300, 330, 551, 0, 0, 447
431303, 2015-07-06 17:45:03, 35296, 49.998001, 6082, 7771, 14310, 2661, 1998, 984, -44, -300, 447, 550, 0, 0, 447
431304, 2015-07-06 17:50:01, 35140, 50.02, 6060, 7768, 14329, 2669, 1998, 984, -44, -300, 312, 549, 0, 0, 450
431305, 2015-07-06 17:55:01, 35024, 50.050999, 6004, 7767, 14303, 2651, 1998, 984, -44, -300, 291, 549, 0, 0, 452
431306, 2015-07-06 18:00:02, 34915, 49.945999, 5951, 7767, 14217, 2678, 1998, 984, -44, -300, 290, 549, 0, 0, 452
431307, 2015-07-06 18:05:04, 34804, 49.960999, 5896, 7768, 14133, 2667, 1998, 996, -20, -254, 322, 542, 0, 0, 453
431308, 2015-07-06 18:10:01, 34692, 50.029999, 5737, 7766, 14049, 2661, 1998, 996, -20, -254, 473, 522, 0, 0, 435
431309, 2015-07-06 18:15:01, 34538, 49.955002, 5688, 7762, 14010, 2672, 1998, 996, -20, -254, 432, 515, 0, 0, 417
431310, 2015-07-06 18:20:02, 34359, 50.026001, 5717, 7767, 13886, 2658, 1998, 996, -20, -254, 324, 517, 0, 0, 418
431311, 2015-07-06 18:25:01, 34260, 50.094002, 5754, 7765, 13748, 2657, 1998, 996, -20, -254, 303, 516, 0, 0, 417
431312, 2015-07-06 18:30:02, 34213, 49.949001, 5826, 7769, 13641, 2677, 1998, 996, -20, -254, 290, 514, 0, 0, 418
431313, 2015-07-06 18:35:02, 34167, 49.983002, 5842, 7776, 13475, 2728, 1998, 992, 86, -148, 316, 497, 0, 0, 419
431314, 2015-07-06 18:40:01, 34248, 49.969002, 5854, 7777, 13473, 2756, 1998, 992, 86, -148, 326, 481, 0, 0, 418
431315, 2015-07-06 18:45:02, 34177, 49.976002, 5860, 7779, 13413, 2746, 1998, 992, 86, -148, 316, 482, 0, 0, 396
431316, 2015-07-06 18:50:02, 33959, 49.988998, 5825, 7774, 13270, 2711, 1998, 992, 86, -148, 324, 482, 0, 0, 364
431317, 2015-07-06 18:55:02, 33979, 50.050999, 5825, 7779, 13247, 2767, 1998, 992, 86, -148, 311, 483, 0, 0, 364
431318, 2015-07-06 19:00:01, 33833, 50.144001, 5810, 7778, 13147, 2788, 1998, 992, 86, -148, 290, 480, 0, 0, 365
431319, 2015-07-06 19:05:01, 33609, 50.015999, 5836, 7782, 12954, 2763, 1998, 994, 186, -136, 290, 475, 0, 0, 379
431320, 2015-07-06 19:10:01, 33614, 49.994999, 5869, 7774, 12943, 2711, 1998, 994, 186, -136, 474, 469, 0, 0, 371
431321, 2015-07-06 19:15:02, 33463, 50.032001, 5878, 7772, 12778, 2677, 1998, 994, 186, -136, 587, 468, 0, 0, 371
431322, 2015-07-06 19:20:03, 33248, 49.983002, 5880, 7770, 12672, 2693, 1998, 994, 186, -136, 437, 469, 0, 0, 410
431323, 2015-07-06 19:25:03, 33096, 49.998001, 5881, 7771, 12573, 2729, 1998, 994, 186, -136, 322, 470, 0, 0, 418
431324, 2015-07-06 19:30:01, 32978, 50.047001, 5887, 7775, 12442, 2727, 1998, 994, 186, -136, 318, 469, 0, 0, 418
431325, 2015-07-06 19:35:02, 32814, 50.02, 5885, 7773, 12351, 2744, 1922, 822, 198, -108, 290, 445, 0, 0, 409
431326, 2015-07-06 19:40:02, 32713, 50.112, 5866, 7773, 12331, 2765, 1922, 822, 198, -108, 311, 323, 0, 0, 413
431327, 2015-07-06 19:45:03, 32571, 49.972, 5821, 7767, 12283, 2790, 1922, 822, 198, -108, 289, 304, 0, 0, 417
431328, 2015-07-06 19:50:02, 32529, 49.938, 5835, 7784, 12171, 2806, 1922, 822, 198, -108, 304, 297, 0, 0, 419
431329, 2015-07-06 19:55:01, 32433, 50.043999, 5775, 7776, 12067, 2796, 1922, 822, 198, -108, 354, 292, 0, 0, 417
431330, 2015-07-06 20:00:02, 32141, 50.082001, 5714, 7766, 11970, 2769, 1922, 822, 198, -108, 307, 287, 0, 0, 418
431331, 2015-07-06 20:05:03, 32103, 49.922001, 5727, 7776, 11919, 2842, 1922, 804, 184, -82, 293, 273, 0, 0, 418
431332, 2015-07-06 20:10:01, 32250, 49.923, 5718, 7769, 11931, 2885, 1922, 804, 184, -82, 557, 241, 0, 0, 362
431333, 2015-07-06 20:15:01, 32189, 49.926998, 5672, 7766, 11883, 2903, 1922, 804, 184, -82, 675, 237, 0, 0, 278
431334, 2015-07-06 20:20:05, 32245, 50.035, 5633, 7761, 11882, 2897, 1922, 804, 184, -82, 774, 236, 0, 0, 256
431335, 2015-07-06 20:25:02, 32261, 50.071999, 5656, 7766, 11881, 2899, 1922, 804, 184, -82, 742, 236, 0, 0, 288
431336, 2015-07-06 20:30:02, 32114, 50.023998, 5674, 7773, 11992, 2915, 1922, 804, 184, -82, 451, 236, 0, 0, 305
431337, 2015-07-06 20:35:01, 32015, 50.027, 5695, 7772, 12014, 2931, 1786, 828, 118, 48, 281, 236, 0, 0, 329
431338, 2015-07-06 20:40:01, 31958, 50.097, 5694, 7776, 11942, 2946, 1786, 828, 118, 48, 285, 236, 0, 0, 337
431339, 2015-07-06 20:45:02, 31873, 50.007, 5683, 7775, 11775, 2961, 1786, 828, 118, 48, 285, 236, 0, 0, 401
431340, 2015-07-06 20:50:01, 31744, 50.062, 5702, 7777, 11592, 2960, 1786, 828, 118, 48, 288, 236, 0, 0, 404
431341, 2015-07-06 20:55:02, 31728, 50.104, 5652, 7770, 11548, 3037, 1786, 828, 118, 48, 286, 235, 0, 0, 418
431342, 2015-07-06 21:00:02, 31616, 50.085999, 5563, 7773, 11485, 3100, 1786, 828, 118, 48, 285, 234, 0, 0, 430
431343, 2015-07-06 21:05:04, 31302, 50.083, 5542, 7771, 11211, 3106, 1784, 780, 86, 114, 285, 234, 0, 0, 381
431344, 2015-07-06 21:10:02, 31327, 50.101002, 5549, 7774, 11018, 3144, 1784, 780, 86, 114, 285, 235, 0, 0, 323
431345, 2015-07-06 21:15:01, 30989, 50.075001, 5403, 7775, 10825, 3160, 1784, 780, 86, 114, 285, 234, 0, 0, 310
431346, 2015-07-06 21:20:05, 30626, 50.008999, 5401, 7766, 10447, 3167, 1784, 780, 86, 114, 285, 235, 0, 0, 306
431347, 2015-07-06 21:25:01, 30359, 50.068001, 5414, 7770, 10130, 3162, 1784, 780, 86, 114, 285, 235, 0, 0, 317
431348, 2015-07-06 21:30:02, 30078, 50.071999, 5407, 7762, 9805, 3200, 1784, 780, 86, 114, 285, 233, 0, 0, 332
431349, 2015-07-06 21:35:01, 29602, 49.990002, 5358, 7774, 9451, 3194, 1918, 960, 86, 60, 203, 233, 0, 0, 362
431350, 2015-07-06 21:40:01, 29263, 50.011002, 5308, 7774, 9025, 3234, 1918, 960, 86, 60, 231, 227, 0, 0, 363
431351, 2015-07-06 21:45:02, 29006, 50.029999, 5244, 7764, 8838, 3225, 1918, 960, 86, 60, 272, 220, 0, 0, 363
431352, 2015-07-06 21:50:04, 28658, 49.987999, 5228, 7771, 8702, 3215, 1918, 960, 86, 60, 104, 221, 0, 0, 361
431353, 2015-07-06 21:55:02, 28273, 50.022999, 5273, 7773, 8398, 3162, 1918, 960, 86, 60, 0, 221, 0, 0, 356
431354, 2015-07-06 22:00:02, 27910, 49.943001, 5275, 7767, 8078, 3114, 1918, 960, 86, 60, 0, 221, 0, 0, 355
431355, 2015-07-06 22:05:02, 27589, 50.006001, 5199, 7767, 7927, 3107, 1940, 996, 50, 100, 0, 221, 0, 0, 374
431356, 2015-07-06 22:10:01, 27283, 50.060001, 5164, 7766, 7843, 3094, 1940, 996, 50, 100, 170, 217, 0, 0, 382
431357, 2015-07-06 22:15:01, 26891, 50.084, 5061, 7763, 7733, 3129, 1940, 996, 50, 100, 36, 214, 0, 0, 382
431358, 2015-07-06 22:20:04, 26445, 49.987, 4955, 7766, 7397, 3152, 1940, 996, 50, 100, 0, 214, 0, 0, 381
431359, 2015-07-06 22:25:01, 26095, 49.917999, 4926, 7785, 7043, 3126, 1940, 996, 50, 100, 0, 213, 0, 0, 361
431360, 2015-07-06 22:30:02, 25749, 49.945999, 4887, 7777, 6659, 3123, 1940, 996, 50, 100, 26, 213, 0, 0, 356
431361, 2015-07-06 22:35:01, 25586, 49.999001, 4805, 7769, 6426, 3120, 1602, 820, 122, 104, 147, 213, 0, 0, 380
431362, 2015-07-06 22:40:02, 25407, 50.025002, 4748, 7773, 6249, 3173, 1602, 820, 122, 104, 133, 213, 0, 0, 403
431363, 2015-07-06 22:45:02, 25102, 50.080002, 4640, 7781, 6156, 3187, 1602, 820, 122, 104, 0, 213, 0, 0, 391
431364, 2015-07-06 22:50:05, 24767, 50.032001, 4541, 7779, 5887, 3214, 1602, 820, 122, 104, 0, 213, 0, 0, 410
431365, 2015-07-06 22:55:01, 24560, 50.049, 4465, 7782, 5629, 3297, 1602, 820, 122, 104, 0, 213, 0, 0, 437
431366, 2015-07-06 23:00:01, 24388, 50.037998, 4428, 7776, 5443, 3352, 1602, 820, 122, 104, 0, 212, 0, 0, 441
431367, 2015-07-06 23:05:03, 24384, 50.011002, 4423, 7779, 5402, 3395, 1602, 786, 196, 144, 0, 208, 0, 0, 454
431368, 2015-07-06 23:10:01, 24337, 50.026001, 4408, 7779, 5505, 3358, 1602, 786, 196, 144, 0, 208, 0, 0, 454
431369, 2015-07-06 23:15:02, 24383, 50.015999, 4392, 7776, 5624, 3295, 1602, 786, 196, 144, 0, 208, 0, 0, 455
431370, 2015-07-06 23:20:01, 24369, 49.979, 4271, 7778, 5685, 3351, 1602, 786, 196, 144, 0, 208, 0, 0, 453
431371, 2015-07-06 23:25:01, 24488, 50.012001, 4301, 7779, 5742, 3365, 1602, 786, 196, 144, 0, 208, 0, 0, 450
431372, 2015-07-06 23:30:02, 24358, 50.068001, 4359, 7784, 5568, 3377, 1602, 786, 196, 144, 0, 208, 0, 0, 432
431373, 2015-07-06 23:35:01, 24173, 49.957001, 4392, 7774, 5407, 3349, 1602, 786, 196, 144, 0, 211, 0, 0, 423
431374, 2015-07-06 23:40:02, 24206, 49.938999, 4390, 7776, 5497, 3303, 1602, 786, 196, 144, 0, 213, 0, 0, 369
431375, 2015-07-06 23:45:02, 24086, 49.978001, 4339, 7774, 5572, 3241, 1602, 786, 196, 144, 0, 213, 0, 0, 265
431376, 2015-07-06 23:50:02, 23940, 49.951, 4228, 7771, 5548, 3235, 1602, 786, 196, 144, 0, 213, 0, 0, 281
431377, 2015-07-06 23:55:02, 23934, 49.956001, 4226, 7773, 5515, 3256, 1602, 786, 196, 144, 0, 213, 0, 0, 290
431378, 2015-07-07 00:00:03, 23918, 49.948002, 4227, 7774, 5463, 3289, 1602, 786, 196, 144, 0, 211, 0, 0, 314
431379, 2015-07-07 00:05:02, 23848, 49.949001, 4209, 7778, 5433, 3288, 1602, 732, 198, 124, 0, 209, 0, 0, 317
431380, 2015-07-07 00:10:02, 23838, 49.933998, 4217, 7773, 5483, 3257, 1602, 732, 198, 124, 0, 187, 0, 0, 319
431381, 2015-07-07 00:15:01, 23862, 49.969002, 4240, 7781, 5497, 3238, 1602, 732, 198, 124, 0, 179, 0, 0, 321
431382, 2015-07-07 00:20:01, 23795, 49.964001, 4256, 7781, 5437, 3191, 1602, 732, 198, 124, 0, 176, 0, 0, 361
431383, 2015-07-07 00:25:01, 23750, 49.950001, 4297, 7784, 5386, 3098, 1602, 732, 198, 124, 0, 173, 0, 0, 413
431384, 2015-07-07 00:30:02, 23811, 50.021999, 4323, 7784, 5411, 3102, 1602, 732, 198, 124, 0, 173, 0, 0, 418
431385, 2015-07-07 00:35:02, 23525, 49.967999, 4023, 7786, 5413, 3107, 1602, 728, 198, 70, 0, 173, 0, 0, 437
431386, 2015-07-07 00:40:01, 23476, 49.970001, 3956, 7787, 5442, 3073, 1602, 728, 198, 70, 0, 173, 0, 0, 454
431387, 2015-07-07 00:45:03, 23533, 49.986, 3990, 7784, 5442, 3086, 1602, 728, 198, 70, 0, 174, 0, 0, 457
431388, 2015-07-07 00:50:01, 23535, 50.011002, 3991, 7783, 5368, 3169, 1602, 728, 198, 70, 0, 175, 0, 0, 457
431389, 2015-07-07 00:55:02, 23474, 50.032001, 4003, 7778, 5298, 3189, 1602, 728, 198, 70, 0, 175, 0, 0, 457
431390, 2015-07-07 01:00:02, 23395, 49.985001, 3992, 7788, 5205, 3209, 1602, 728, 198, 70, 0, 175, 0, 0, 454
431391, 2015-07-07 01:05:04, 23419, 50.014, 3973, 7784, 5206, 3254, 1602, 710, 198, 76, 0, 175, 0, 0, 450
431392, 2015-07-07 01:10:02, 23502, 50.029999, 3956, 7782, 5295, 3248, 1602, 710, 198, 76, 0, 174, 0, 0, 448
431393, 2015-07-07 01:15:02, 23490, 50.027, 3939, 7781, 5277, 3263, 1602, 710, 198, 76, 0, 175, 0, 0, 442
431394, 2015-07-07 01:20:02, 23386, 49.984001, 3935, 7788, 5184, 3246, 1602, 710, 198, 76, 0, 174, 0, 0, 442
431395, 2015-07-07 01:25:02, 23387, 49.980999, 3939, 7786, 5164, 3252, 1602, 710, 198, 76, 0, 174, 0, 0, 442
431396, 2015-07-07 01:30:03, 23248, 49.995998, 3889, 7788, 5092, 3242, 1602, 710, 198, 76, 0, 174, 0, 0, 442
431397, 2015-07-07 01:35:02, 23124, 49.945, 3847, 7785, 4991, 3258, 1602, 706, 196, 114, 0, 174, 0, 0, 442
431398, 2015-07-07 01:40:01, 23157, 49.958, 3858, 7784, 5006, 3240, 1602, 706, 196, 114, 0, 177, 0, 0, 443
431399, 2015-07-07 01:45:04, 23127, 49.945999, 3864, 7780, 5001, 3208, 1602, 706, 196, 114, 0, 177, 0, 0, 442
